Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Modelling Flocks of&#xa0;Birds from&#xa0;the&#xa0;Bottom Up,"Leveraging Applications of Formal Methods, Verification and Validation. Adaptation and Learning",,,,10.1007/978-3-031-19759-8_6,Rocco De NicolaLuca Di StefanoOmar InversoSerenella Valiani,2022,https://link.springer.com/chapter/10.1007/978-3-031-19759-8_6,Conference paper
A quality by design approach in oral extended release drug delivery systems: where we are and where we are going?,Journal of Pharmaceutical Investigation,,,,10.1007/s40005-022-00603-w,A. S. SousaJ. SerraC. EstevensR. CostaA. J. Ribeiro,2022,https://link.springer.com/article/10.1007/s40005-022-00603-w,Article
Financial Inclusion and Digitalization,Digital Technologies and Institutions for Sustainable Development,,,,10.1007/978-3-031-04289-8_55,Svetlana V. GrishanovaVictor S. YakovenkoTamara V. SkrebtsovaIrina A. DemchenkoMarina V. Ponomarenko,2022,https://link.springer.com/chapter/10.1007/978-3-031-04289-8_55,Chapter
Economic Interdependencies and Social Expenditures Revisited,International Impacts on Social Policy,,,,10.1007/978-3-030-86645-7_24,Nils DüpontIvo MossigMichael Lischka,2022,https://link.springer.com/chapter/10.1007/978-3-030-86645-7_24,Chapter
A Framework for&#xa0;Component Mapping Between Event-B and&#xa0;Python,Ambient Communications and Computer Systems,,,,10.1007/978-981-16-7952-0_13,Rahul Karmakar,2022,https://link.springer.com/chapter/10.1007/978-981-16-7952-0_13,Conference paper
Current Advances in Hydroxyapatite- and β-Tricalcium Phosphate-Based Composites for Biomedical Applications: A Review,Biomedical Materials & Devices,,,,10.1007/s44174-022-00037-w,Sierra K. KuckoSarah M. RaemanTimothy J. Keenan,2022,https://link.springer.com/article/10.1007/s44174-022-00037-w,Article
Floating-Point Round-off Error Analysis of Safety-Critical Avionics Software,Challenges of Software Verification,,,,10.1007/978-981-19-9601-6_11,Laura TitoloMariano MoscatoMarco A. FeliúAaron DutleCésar Muñoz,2023,https://link.springer.com/chapter/10.1007/978-981-19-9601-6_11,Chapter
Additional Parallelization of Existing MPI Programs Using SAPFOR,Parallel Computing Technologies,,,,10.1007/978-3-030-86359-3_4,Nikita KataevAlexander Kolganov,2021,https://link.springer.com/chapter/10.1007/978-3-030-86359-3_4,Conference paper
A versatile single-photon-based quantum computing platform,Nature Photonics,,,,10.1038/s41566-024-01403-4,Nicolas MaringAndreas FyrillasMathias PontEdouard IvanovPetr StepanovNico MargariaWilliam HeaseAnton PishchaginAristide LemaîtreIsabelle SagnesThi Huong AuSébastien BoissierEric BertasiAurélien BaertMario ValdiviaMarie BillardOzan AcarAlexandre BrieusselRawad MezherStephen C. WeinAlexia SalavrakosPatrick SinnottDario A. FiorettoPierre-Emmanuel EmeriauNadia BelabasShane MansfieldPascale SenellartJean SenellartNiccolo Somaschi,2024,https://link.springer.com/article/10.1038/s41566-024-01403-4,Article
HiMLEdge – Energy-Aware Optimization for&#xa0;Hierarchical Machine Learning,"Advanced Research in Technologies, Information, Innovation and Sustainability",,,,10.1007/978-3-031-20316-9_2,Julio WissingStephan ScheeleAliya MohammedDorothea KolossaUte Schmid,2022,https://link.springer.com/chapter/10.1007/978-3-031-20316-9_2,Conference paper
Fortress Abstractions in X10 Framework,International Journal of Parallel Programming,,,,10.1007/s10766-021-00719-w,Anshu S. AnandKarthik SayaniR. K. Shyamasundar,2021,https://link.springer.com/article/10.1007/s10766-021-00719-w,Article
"Near-term quantum computing techniques: Variational quantum algorithms, error mitigation, circuit compilation, benchmarking and classical simulation","Science China Physics, Mechanics & Astronomy",,,,10.1007/s11433-022-2057-y,He-Liang HuangXiao-Yue XuChu GuoGuojing TianShi-Jie WeiXiaoming SunWan-Su BaoGui-Lu Long,2023,https://link.springer.com/article/10.1007/s11433-022-2057-y,Article
The variability of blazars throughout the electromagnetic spectrum,The Astronomy and Astrophysics Review,,,,10.1007/s00159-025-00165-4,Claudia M. Raiteri,2025,https://link.springer.com/article/10.1007/s00159-025-00165-4,Article
"Terror, Fear, Disbelief, and Complacency in the Face of Evil: The Reactions of the Hebrew Press in Palestine to the First News on the Extermination of the European Jewry by the Nazis in 1942",Media and the Dissemination of Fear,,,,10.1007/978-3-030-84989-4_6,Gideon Kouts,2022,https://link.springer.com/chapter/10.1007/978-3-030-84989-4_6,Chapter
Learning I/O Variables from&#xa0;Scientific Software’s User Manuals,Computational Science – ICCS 2022,,,,10.1007/978-3-031-08760-8_42,Zedong PengXuanyi LinSreelekhaa Nagamalli SanthoshkumarNan NiuUpulee Kanewala,2022,https://link.springer.com/chapter/10.1007/978-3-031-08760-8_42,Conference paper
DSParLib: A C++ Template Library for Distributed Stream Parallelism,International Journal of Parallel Programming,,,,10.1007/s10766-022-00737-2,Júnior LöffRenato B. HoffmannRicardo PieperDalvan GrieblerLuiz G. Fernandes,2022,https://link.springer.com/article/10.1007/s10766-022-00737-2,Article
From Agricultural Waste to Functional Food Products: An Overview,"Agricultural Waste: Environmental Impact, Useful Metabolites and Energy Production",,,,10.1007/978-981-19-8774-8_18,Olja ŠovljanskiVanja TravičićAna TomićJelena VulićVesna Tumbas ŠaponjacGordana ĆetkovićJasna Čanadanović-Brunet,2023,https://link.springer.com/chapter/10.1007/978-981-19-8774-8_18,Chapter
Dynamic rate and channel use allocation for cooperative wireless networks,EURASIP Journal on Wireless Communications and Networking,,,,10.1186/s13638-023-02243-6,Ali Al KhansaStefan CerovicRaphael VisozYezekael HayelSamson Lasaulce,2023,https://link.springer.com/article/10.1186/s13638-023-02243-6,Article
A study of common bug fix patterns in Rust,Empirical Software Engineering,,,,10.1007/s10664-023-10437-1,Mohammad Robati ShirzadPatrick Lam,2024,https://link.springer.com/article/10.1007/s10664-023-10437-1,Article
Verification and refutation of C programs based on <i>k</i>-induction and invariant inference,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-020-00564-1,Omar M. AlhawiHerbert RochaMikhail R. GadelhaLucas C. CordeiroEddie Batista,2020,https://link.springer.com/article/10.1007/s10009-020-00564-1,Article
Teaching and Learning the Notion of Normal Distribution Using a Digital Resource,"Canadian Journal of Science, Mathematics and Technology Education",,,,10.1007/s42330-022-00226-1,Jesús Salinas-HerreraUlises Salinas-Hernández,2022,https://link.springer.com/article/10.1007/s42330-022-00226-1,Article
"Artisanal opal mining and associated environmental and socio-economic issues in opal mine sites of Wollo province, Ethiopia",GeoJournal,,,,10.1007/s10708-021-10440-3,Worash GetanehMohammed Shikur,2021,https://link.springer.com/article/10.1007/s10708-021-10440-3,Article
Quantum-enhanced forecasting and scheduling in integrated energy systems: hierarchical framework and application guide,Quantum Machine Intelligence,,,,10.1007/s42484-026-00437-x,Shujun LiuYiting HeJiangbo WuXiaoze DuHongwei Wu,2026,https://link.springer.com/article/10.1007/s42484-026-00437-x,Article
Artificial intelligence-enhanced quantum–Bernoulli framework for seismic forecasting,Journal of Earth System Science,,,,10.1007/s12040-026-02933-x,Imen ZiadiNejla EssaddiMongi Besbes,2026,https://link.springer.com/article/10.1007/s12040-026-02933-x,Article
Quantum image processing filters based on FRQI representation,Quantum Information Processing,,,,10.1007/s11128-026-05321-y,Amir Hossein Salehi Shayegan,2026,https://link.springer.com/article/10.1007/s11128-026-05321-y,Article
Probabilistic Controlled Quantum Teleportation of an Arbitrary Qubit via a Four-Qubit Asymmetric Entangled State and Its Qiskit-Based Monte Carlo Simulation,International Journal of Theoretical Physics,,,,10.1007/s10773-026-06433-y,Shifan Yu,2026,https://link.springer.com/article/10.1007/s10773-026-06433-y,Article
3D point cloud processing and analysis: a survey,Multimedia Tools and Applications,,,,10.1007/s11042-026-21797-3,Alireza DehghanpourZahra SharifiPourya KhaksariNegin RajabiMasoud DehyadegariHoda Roodaki,2026,https://link.springer.com/article/10.1007/s11042-026-21797-3,Article
Seismic fragility curves for the Italian RC residential buildings based on non-linear dynamic analyses,Bulletin of Earthquake Engineering,,,,10.1007/s10518-022-01605-7,V. ManfrediA. MasiG. NicodemoA. Digrisolo,2022,https://link.springer.com/article/10.1007/s10518-022-01605-7,Article
Quantum image representation-based quantum neural networks for binary classification,The Journal of Supercomputing,,,,10.1007/s11227-026-08621-3,Abhishek TiwariShivanshu SiyanwalSaiyam SakhujaSachin KumarPankaj Tyagi,2026,https://link.springer.com/article/10.1007/s11227-026-08621-3,Article
Design and Implementation of Quantum Based Hamming Encoder and Decoder for Error Detection Applications,Machine Intelligence and Data Science,,,,10.1007/978-3-032-35516-4_32,Nutan DasChandra Sekhar Dash,2027,https://link.springer.com/chapter/10.1007/978-3-032-35516-4_32,Conference paper
A Lightweight Feature Extraction Framework for&#xa0;Real-Time Sensor Fault Detection on&#xa0;Edge Devices,Advances and Trends in Artificial Intelligence. Theory and Applications,,,,10.1007/978-981-92-2891-1_18,Minh-Duy Tran-NguyenHuu-Thinh NguyenXuan-Nhut MaiPhu-Quy NguyenMinh-Duc CheHoang-Viet LeThanh Hoang Le HaiNam Thoai,2027,https://link.springer.com/chapter/10.1007/978-981-92-2891-1_18,Conference paper
Protecting Quantum Circuits Through Compiler-Resistant Obfuscation,Applied Cryptography and Network Security,,,,10.1007/978-3-032-32560-0_7,Pradyun ParayilAmal RajVivek Balachandran,2027,https://link.springer.com/chapter/10.1007/978-3-032-32560-0_7,Conference paper
Tightening the&#xa0;Calculation Gap in&#xa0;Quantum Multi-objective Pseudo-Boolean Optimisation,Parallel Problem Solving from Nature – PPSN XIX,,,,10.1007/978-3-032-36226-1_21,Zakaria Abdelmoiz DahiGabriel LuqueFrancisco Chicano,2027,https://link.springer.com/chapter/10.1007/978-3-032-36226-1_21,Conference paper
Quantum classical convolutional neural network using ResNet-18 and feature optimization for multiclass skin lesion classification,Discover Artificial Intelligence,,,,10.1007/s44163-026-01384-z,G. SuryanarayanaMohd Dilshad AnsariL. N. C. Prakash K.V. BikshamN. SwapnaSaikiran Gogineni,2026,https://link.springer.com/article/10.1007/s44163-026-01384-z,Article
Pan-cancer functional analysis of somatic mutations in G protein-coupled receptors,Scientific Reports,,,,10.1038/s41598-022-25323-x,B. J. BongersM. Gorostiola GonzálezX. WangH. W. T. van VlijmenW. JespersH. Gutiérrez-de-TeránK. YeA. P. IJzermanL. H. HeitmanG. J. P. van Westen,2022,https://link.springer.com/article/10.1038/s41598-022-25323-x,Article
LEGO-compiler: enhancing neural compilation through translation composability,CCF Transactions on High Performance Computing,,,,10.1007/s42514-025-00272-9,Shuoming ZhangJiacheng ZhaoQiuchu YuChunwei XiaZheng WangYunji ChenXiaobing FengHuimin Cui,2026,https://link.springer.com/article/10.1007/s42514-025-00272-9,Article
Quantum Kernel Layered Inception ResNet-Based Optimization Techniques for Early Detection of Diabetic Retinopathy and Liver Disease,Archives of Computational Methods in Engineering,,,,10.1007/s11831-026-10562-2,Santosh Kumar HengeDeepak MehtaSridhar ChintalaDurgesh NandanK. SuneethaChanakya Kumar Hinge,2026,https://link.springer.com/article/10.1007/s11831-026-10562-2,Article
De-polymerization/De-fragmentation Aided Extraction of Value-Added Chemicals from Lignin,Zero Waste Biorefinery,,,,10.1007/978-981-16-8682-5_5,Parth G. MarakanaAnirban DeyBharti Saini,2022,https://link.springer.com/chapter/10.1007/978-981-16-8682-5_5,Chapter
Design for manufacturing(DFM): a sustainable approach to drive the design process from suitability to low cost,International Journal on Interactive Design and Manufacturing (IJIDeM),,,,10.1007/s12008-022-00840-1,Hojjat MoeeniMehrdad JavadiSadigh Raissi,2022,https://link.springer.com/article/10.1007/s12008-022-00840-1,Article
zk-OPML: Using zero-knowledge proofs to optimize OPML,Journal of King Saud University Computer and Information Sciences,,,,10.1007/s44443-026-00573-1,Vid KeršičMuhamed Turkanović,2026,https://link.springer.com/article/10.1007/s44443-026-00573-1,Article
DAScut: density-and-structure-aware circuit cutting for scalable quantum simulations,Cluster Computing,,,,10.1007/s10586-025-05911-y,Theodora AdufuYoonhee Kim,2026,https://link.springer.com/article/10.1007/s10586-025-05911-y,Article
Benchmarking MedMNIST dataset on real quantum hardware,Scientific Reports,,,,10.1038/s41598-026-35605-3,Gurinder SinghHongni JinKenneth M. Merz Jr.,2026,https://link.springer.com/article/10.1038/s41598-026-35605-3,Article
"Large Language Model Assisted Software Engineering: Prospects, Challenges, and&#xa0;a&#xa0;Case Study",Bridging the Gap Between AI and Reality,,,,10.1007/978-3-031-46002-9_23,Lenz BelznerThomas GaborMartin Wirsing,2024,https://link.springer.com/chapter/10.1007/978-3-031-46002-9_23,Conference paper
Development and Deployment of Quantum Services,Quantum Software,,,,10.1007/978-3-031-64136-7_8,Enrique MoguelJose Garcia-AlonsoJuan M. Murillo,2024,https://link.springer.com/chapter/10.1007/978-3-031-64136-7_8,Chapter
Tiny-ML and IoT Based Early Covid19 Detection Wearable System,Smart Applications and Data Analysis,,,,10.1007/978-3-031-77040-1_20,Oussama Elallam Oussama JamiMohamed Zaki,2024,https://link.springer.com/chapter/10.1007/978-3-031-77040-1_20,Conference paper
Introduction to Blazor,Full Stack Development with Microsoft Blazor,,,,10.1007/979-8-8688-1007-7_1,Peter Himschoot,2024,https://link.springer.com/chapter/10.1007/979-8-8688-1007-7_1,Chapter
End-to-End Mechanized Proof of&#xa0;a&#xa0;JIT-Accelerated eBPF Virtual Machine for&#xa0;IoT,Computer Aided Verification,,,,10.1007/978-3-031-65627-9_16,Shenghao YuanFrédéric BessonJean-Pierre Talpin,2024,https://link.springer.com/chapter/10.1007/978-3-031-65627-9_16,Conference paper
.NET Fundamentals,Pro .NET Memory Management,,,,10.1007/979-8-8688-0453-3_4,Konrad KokosaChristophe NasarreKevin Gosse,2024,https://link.springer.com/chapter/10.1007/979-8-8688-0453-3_4,Chapter
Trapped-Ion Quantum Computing,Quantum Software,,,,10.1007/978-3-031-64136-7_10,Albert FrischAlexander ErhardThomas FeldkerFlorian GirtlerMax HettrichWilfried HussGeorg JacobChristine MaierGregor MayramhofDaniel NiggChristian SommerJuris UlmanisEtienne WodeyMederika ZangerlThomas Monz,2024,https://link.springer.com/chapter/10.1007/978-3-031-64136-7_10,Chapter
Evaluating GPT’s Programming Capability Through CodeWars’ Katas,"Knowledge Science, Engineering and Management",,,,10.1007/978-981-97-5489-2_2,Zizhuo ZhangLian WenShaoyang ZhangDavid ChenYanfei Jiang,2024,https://link.springer.com/chapter/10.1007/978-981-97-5489-2_2,Conference paper
Leveraging cloud-native infrastructure for dynamic and flexible quantum-classical MLOps,Quantum Machine Intelligence,,,,10.1007/s42484-026-00360-1,Angelo ImpedovoVito Nicola LosavioCorrado Loglisci,2026,https://link.springer.com/article/10.1007/s42484-026-00360-1,Article
Software approaches for resilience of high performance computing systems: a survey,Frontiers of Computer Science,,,,10.1007/s11704-022-2096-3,Jie JiaYi LiuGuozhen ZhangYulin GaoDepei Qian,2022,https://link.springer.com/article/10.1007/s11704-022-2096-3,Article
Toward scalable fault-tolerant photonic quantum computers,The Journal of Supercomputing,,,,10.1007/s11227-025-08132-7,Muhammad AbuGhanem,2026,https://link.springer.com/article/10.1007/s11227-025-08132-7,Article
QAISim: a toolkit for modeling and simulation of AI in quantum cloud computing environments,Cluster Computing,,,,10.1007/s10586-025-05879-9,Irwindeep SinghSukhpal Singh GillJinzhao SunJan Mol,2026,https://link.springer.com/article/10.1007/s10586-025-05879-9,Article
Design Automation in&#xa0;Quantum Error Correction,Design Automation for Quantum Computing,,,,10.1007/978-3-032-09303-5_6,Archisman GhoshAvimita ChatterjeeSwaroop Ghosh,2026,https://link.springer.com/chapter/10.1007/978-3-032-09303-5_6,Chapter
Quantum Without Hardware: Cloud Services and the New Computing Paradigm,Quantum Ops,,,,10.1007/978-3-032-10775-6_12,Keshav KumarMan Mohan Shukla,2026,https://link.springer.com/chapter/10.1007/978-3-032-10775-6_12,Chapter
Tips on Effective Theory and Practice of Genetic Programming,Genetic Programming Theory and Practice XXII,,,,10.1007/978-981-95-6398-2_15,Charles OfriaIllya BakurovWolfgang BanzhafClifford BohmAlexander LalejiniNicholas Freitag McPhee,2026,https://link.springer.com/chapter/10.1007/978-981-95-6398-2_15,Chapter
