Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
A high quality compiler tool for application-specific instruction-set processors with library and parallel supports,Multimedia Tools and Applications,,,,10.1007/s11042-015-2653-y,Benbin ChenChung-Ta KingXiaochao LiDonghui Guo,2015,https://link.springer.com/article/10.1007/s11042-015-2653-y,Article
React,Building Web Applications with Visual Studio 2017,,,,10.1007/978-1-4842-2478-6_9,Philip JapikseKevin GrossnicklausBen Dewey,2017,https://link.springer.com/chapter/10.1007/978-1-4842-2478-6_9,Chapter
Introduction to Node,"Programming Web Applications with Node, Express and Pug",,,,10.1007/978-1-4842-2511-0_3,Jörg Krause,2017,https://link.springer.com/chapter/10.1007/978-1-4842-2511-0_3,Chapter
OWL API for iOS: Early Implementation and Results,OWL: Experiences and Directions – Reasoner Evaluation,,,,10.1007/978-3-319-54627-8_11,Michele RutaFloriano SciosciaEugenio Di SciascioIvano Bilenchi,2017,https://link.springer.com/chapter/10.1007/978-3-319-54627-8_11,Conference paper
Angular 2,Building Web Applications with Visual Studio 2017,,,,10.1007/978-1-4842-2478-6_8,Philip JapikseKevin GrossnicklausBen Dewey,2017,https://link.springer.com/chapter/10.1007/978-1-4842-2478-6_8,Chapter
Integrating Transactions into the Data-Driven Multi-threading Model Using the TFlux Platform,International Journal of Parallel Programming,,,,10.1007/s10766-015-0369-2,Andreas DiavastosPedro TrancosoMikel LujánIan Watson,2015,https://link.springer.com/article/10.1007/s10766-015-0369-2,Article
Introduction,Observational Constraints on the Influence of Active Galactic Nuclei on the Evolution of Galaxies,,,,10.1007/978-3-319-28454-5_1,Christopher Mark Harrison,2016,https://link.springer.com/chapter/10.1007/978-3-319-28454-5_1,Chapter
Profile Guided Dataflow Transformation for FPGAs and CPUs,Journal of Signal Processing Systems,,,,10.1007/s11265-015-1044-y,Robert StewartDeepayan BhowmikAndrew WallaceGreg Michaelson,2015,https://link.springer.com/article/10.1007/s11265-015-1044-y,Article
GLES: A Practical GPGPU Optimizing Compiler Using Data Sharing and Thread Coarsening,Languages and Compilers for Parallel Computing,,,,10.1007/978-3-319-17473-0_3,Zhen LinXiaopeng GaoHan WanBo Jiang,2015,https://link.springer.com/chapter/10.1007/978-3-319-17473-0_3,Conference paper
Performance Analysis of a High-Level Abstractions-Based Hydrocode on Future Computing Systems,"High Performance Computing Systems. Performance Modeling, Benchmarking, and Simulation",,,,10.1007/978-3-319-17248-4_5,G. R. MudaligeI. Z. RegulyM. B. GilesA. C. MallinsonW. P. GaudinJ. A. Herdman,2015,https://link.springer.com/chapter/10.1007/978-3-319-17248-4_5,Conference paper
Static Analysis of Non-interference in Expressive Low-Level Languages,Static Analysis,,,,10.1007/978-3-662-48288-9_1,Peter AldousMatthew Might,2015,https://link.springer.com/chapter/10.1007/978-3-662-48288-9_1,Conference paper
CUDA-NP: Realizing Nested Thread-Level Parallelism in GPGPU Applications,Journal of Computer Science and Technology,,,,10.1007/s11390-015-1500-y,Yi YangChao LiHuiyang Zhou,2015,https://link.springer.com/article/10.1007/s11390-015-1500-y,Article
Invasive Tightly Coupled Processor Arrays,Invasive Tightly Coupled Processor Arrays,,,,10.1007/978-981-10-1058-3_2,Vahid Lari,2016,https://link.springer.com/chapter/10.1007/978-981-10-1058-3_2,Chapter
Unimodular Loop Transformations with Source-to-Source Translation for GPUs,Algorithms and Architectures for Parallel Processing,,,,10.1007/978-3-319-03859-9_15,Pasquale CantielloBeniamino Di MartinoFrancesco Piccolo,2013,https://link.springer.com/chapter/10.1007/978-3-319-03859-9_15,Conference paper
Towards Automatic Lock Removal for Scalable Synchronization,Distributed Computing,,,,10.1007/978-3-662-48653-5_12,Maya ArbelGuy Golan-GuetaEshcar HillelIdit Keidar,2015,https://link.springer.com/chapter/10.1007/978-3-662-48653-5_12,Conference paper
Planning and Money Management,A Critically Compassionate Approach to Financial Literacy,,,,10.1007/978-94-6300-130-4_4,Thomas A. LuceyMary Frances AgnelloJames Duke Laney,2015,https://link.springer.com/chapter/10.1007/978-94-6300-130-4_4,Chapter
Unbounded Lazy-CSeq: A Lazy Sequentialization Tool for C Programs with Unbounded Context Switches,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-662-46681-0_45,Truc L. NguyenBernd FischerSalvatore La TorreGennaro Parlato,2015,https://link.springer.com/chapter/10.1007/978-3-662-46681-0_45,Conference paper
Evaluating Performance Portability of OpenACC,Languages and Compilers for Parallel Computing,,,,10.1007/978-3-319-17473-0_4,Amit SabnePutt SakdhnagoolSeyong LeeJeffrey S. Vetter,2015,https://link.springer.com/chapter/10.1007/978-3-319-17473-0_4,Conference paper
Application-Level Energy Awareness for OpenMP,OpenMP: Heterogenous Execution and Data Movements,,,,10.1007/978-3-319-24595-9_16,Ferdinando AlessiPeter ThomanGiorgis GeorgakoudisThomas FahringerDimitrios S. Nikolopoulos,2015,https://link.springer.com/chapter/10.1007/978-3-319-24595-9_16,Conference paper
TuCCompi: A Multi-layer Model for Distributed Heterogeneous Computing with Tuning Capabilities,International Journal of Parallel Programming,,,,10.1007/s10766-015-0349-6,Hector Ortega-ArranzYuri TorresArturo Gonzalez-EscribanoDiego R. Llanos,2015,https://link.springer.com/article/10.1007/s10766-015-0349-6,Article
Polycyclic Aromatic Hydrocarbon,Encyclopedia of Astrobiology,,,,10.1007/978-3-662-44185-5_1250,Els PeetersJan Cami,2015,https://link.springer.com/rwe/10.1007/978-3-662-44185-5_1250,Reference work entry
Portable and Efficient Run-time Monitoring of JavaScript Applications Using Virtual Machine Layering,ECOOP 2014 – Object-Oriented Programming,,,,10.1007/978-3-662-44202-9_22,Erick LavoieBruno DufourMarc Feeley,2014,https://link.springer.com/chapter/10.1007/978-3-662-44202-9_22,Conference paper
MU-CSeq 0.3: Sequentialization by Read-Implicit and Coarse-Grained Memory Unwindings,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-662-46681-0_38,Ermenegildo TomascoOmar InversoBernd FischerSalvatore La TorreGennaro Parlato,2015,https://link.springer.com/chapter/10.1007/978-3-662-46681-0_38,Conference paper
GridFOR: A Domain Specific Language for Parallel Grid-Based Applications,International Journal of Parallel Programming,,,,10.1007/s10766-014-0348-z,Ye WangZhiyuan Li,2015,https://link.springer.com/article/10.1007/s10766-014-0348-z,Article
A Testbed for Cross-Dataset Analysis,Computer Vision - ECCV 2014 Workshops,,,,10.1007/978-3-319-16199-0_2,Tatiana TommasiTinne Tuytelaars,2015,https://link.springer.com/chapter/10.1007/978-3-319-16199-0_2,Conference paper
